"studyName","studyYear","studyLoc","germplasmName","peaName","pea_type","observationLevel","observationUnitName","plotNumber","blockNumber","oat_yield","pea_yield","oat_fraction","location","management"
"Illinois_OatPeaIntercropPilot_2023_Urbana","2023","IL","EXCEL","Icicle Winter Peas","forage","plot","iCrop-UIUC-23_M461_EXCELxIcicle_Winter_419",419,"4",363.4605245,20.85019071,0.945746527783888,"IL","intercrop"
"Illinois_OatPeaIntercropPilot_2023_Urbana","2023","IL","IL17-1253","DS Admiral","field","plot","iCrop-UIUC-23_M461_IL17-1253xDS_Admiral_420",420,"4",349.4491963,80.56513691,0.812645461585915,"IL","intercrop"
"Illinois_OatPeaIntercropPilot_2023_Urbana","2023","IL","RUSHMORE","ND Dawn","field","plot","iCrop-UIUC-23_M461_RUSHMORExND_Dawn_421",421,"4",308.2492195,71.05744995,0.81266490765102,"IL","intercrop"
"Illinois_OatPeaIntercropPilot_2023_Urbana","2023","IL","WI_X10642-3","DS Admiral","field","plot","iCrop-UIUC-23_M461_WI-X10642-3xDS_Admiral_422",422,"4",316.7560973,52.20887754,0.858499095848759,"IL","intercrop"
"Illinois_OatPeaIntercropPilot_2023_Urbana","2023","IL","SD181237","NDP150412G","field","plot","iCrop-UIUC-23_M461_SD181237xNDP150412G_423",423,"4",282.06138,57.71332789,0.830142366250862,"IL","intercrop"
"Illinois_OatPeaIntercropPilot_2023_Urbana","2023","IL","HORSEPOWER","ND Dawn","field","plot","iCrop-UIUC-23_M461_HORSEPOWERxND_Dawn_424",424,"4",357.9560742,58.54733552,0.859431317598674,"IL","intercrop"
"Illinois_OatPeaIntercropPilot_2023_Urbana","2023","IL","GOPHER","ND Dawn","field","plot","iCrop-UIUC-23_M461_GOPHERxND_Dawn_425",425,"4",202.6638537,69.55623622,0.744485294085234,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170376",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_1",1,"1",320.52,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT3120",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_10",10,"1",374.53,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOPHER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_100",100,"2",270.77,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NATTY",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_101",101,"3",388.75,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NATTY","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_102",102,"3",397.99,106.651988332678,0.788658116449935,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-5238","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_103",103,"3",309.15,137.690270819388,0.69185796399483,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-5238",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_104",104,"3",436.36,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","RUSHMORE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_105",105,"3",492.51,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","RUSHMORE","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_106",106,"3",405.8,97.8309115835523,0.805748794735523,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A10",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_107",107,"3",389.46,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A10","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_108",108,"3",370.27,126.628671911959,0.745161983579632,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD180580",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_109",109,"3",420.73,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18038X_008","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_11",11,"1",334.73,24.8964315352762,0.930771407905167,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD180580","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_110",110,"3",415.04,93.396871228308,0.816305865067034,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT2130",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_111",111,"3",373.82,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT2130","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_112",112,"3",397.28,60.8544619779816,0.867168992886402,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7339","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_113",113,"3",444.89,59.0683114461871,0.882791274387992,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7339",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_114",114,"3",456.97,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1253",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_115",115,"3",429.26,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1253","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_116",116,"3",452,32.4640693147214,0.932989727472169,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A11","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_117",117,"3",405.09,91.8927444646916,0.815098722263143,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A11",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_118",118,"3",388.75,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BAKER","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_119",119,"3",432.1,61.8102091923629,0.874855372409827,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18038X_008",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_12",12,"1",388.75,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BAKER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_120",120,"3",444.18,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HORSEPOWER","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_121",121,"3",415.04,38.6999281888812,0.914709008873534,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HORSEPOWER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_122",122,"3",429.26,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1253","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_123",123,"3",456.26,85.8605694231048,0.841620897147524,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1253",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_124",124,"3",444.89,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7334","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_125",125,"3",494.64,66.6046132513903,0.881326944297001,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7334",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_126",126,"3",472.61,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HAYDEN",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_127",127,"3",442.76,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HAYDEN","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_128",128,"3",439.21,49.8085310576734,0.898145923120858,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SABER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_129",129,"3",456.97,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD170935","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_13",13,"1",377.38,42.8519447759474,0.898027874109393,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SABER","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_130",130,"3",452,68.5161076801528,0.868368900271854,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD170935",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_131",131,"3",423.57,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD170935","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_132",132,"3",480.43,66.9336409809314,0.877716318787672,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND161488","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_133",133,"3",416.46,86.424616959461,0.828142253620719,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND161488",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_134",134,"3",388.04,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD191467","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_135",135,"3",483.27,100.635481278212,0.82765107623598,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD191467",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_136",136,"3",492.51,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BUCKSKIN","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_137",137,"3",420.73,50.0905548258515,0.893610093458262,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BUCKSKIN",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_138",138,"3",388.75,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","LEGGETT",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_139",139,"3",376.67,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD170935",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_14",14,"1",385.19,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","LEGGETT","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_140",140,"3",397.28,41.598505806267,0.905216352006471,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SADDLE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_141",141,"3",511.7,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SADDLE","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_142",142,"3",530.88,19.2559561717146,0.96499782289143,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OGLE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_143",143,"3",415.04,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OGLE","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_144",144,"3",439.92,53.3338281598994,0.891873463285905,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","REINS","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_145",145,"3",449.16,127.58441912634,0.778785169140247,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","REINS",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_146",146,"3",481.85,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","COLT","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_147",147,"3",383.77,105.884256963749,0.783757099100257,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","COLT",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_148",148,"3",380.22,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10710-7","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_149",149,"3",399.41,93.6162230480021,0.81011918094489,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","REINS","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_15",15,"1",412.91,82.930655831477,0.832747365799583,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10710-7",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_150",150,"3",361.03,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","CORRAL","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_151",151,"4",469.77,39.4833275449314,0.922468199205929,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","CORRAL",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_152",152,"4",472.61,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT3120","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_153",153,"4",451.29,93.4908791510341,0.828388104779436,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT3120",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_154",154,"4",464.08,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ESKER","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_155",155,"4",506.01,92.2217721942327,0.845842737746984,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ESKER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_156",156,"4",502.46,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OGLE","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_157",157,"4",432.1,15.8560029664566,0.964603660043721,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OGLE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_158",158,"4",401.54,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SABER","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_159",159,"4",413.62,127.537415164977,0.76432473880803,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","REINS",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_16",16,"1",445.6,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SABER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_160",160,"4",450.58,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181377",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_161",161,"4",444.89,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181377","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_162",162,"4",434.23,54.3992512841277,0.888669679227829,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","COLT","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_163",163,"4",392.3,86.7536446890021,0.81890620048341,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","COLT",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_164",164,"4",444.18,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10710-7","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_165",165,"4",322.65,85.4532017579587,0.790608842592124,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10710-7",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_166",166,"4",301.33,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOLIATH",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_167",167,"4",414.33,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOLIATH","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_168",168,"4",375.95,45.2961507668241,0.892471063096082,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","DEON",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_169",169,"4",427.83,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOPHER","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_17",17,"1",326.21,47.2859851311917,0.873396269267574,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","DEON","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_170",170,"4",429.26,58.2849120901369,0.880452219590877,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A11","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_171",171,"4",422.86,23.2826288618127,0.947813485294578,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A11",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_172",172,"4",419.31,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1253",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_173",173,"4",497.48,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1253","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_174",174,"4",498.9,85.0144981185706,0.854405913207335,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190850","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_175",175,"4",405.8,70.9603136710295,0.85116145023767,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190850",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_176",176,"4",435.65,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190992",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_177",177,"4",471.9,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190992","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_178",178,"4",536.57,37.7128450002579,0.934330538812733,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A25",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_179",179,"4",390.17,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOPHER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_18",18,"1",329.05,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A25","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_180",180,"4",378.09,92.2374401813537,0.803886755691337,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170307",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_181",181,"4",360.32,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170307","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_182",182,"4",408.65,78.5749554118377,0.838729616496305,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT2130","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_183",183,"4",454.84,60.5097662613195,0.882585051507258,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT2130",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_184",184,"4",393.01,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181237","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_185",185,"4",469.77,65.3355062945889,0.877901637105151,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181237",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_186",186,"4",407.94,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18038X_008",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_187",187,"4",469.77,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18038X_008","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_188",188,"4",458.39,45.4058266766711,0.909872562906695,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SPURS",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_189",189,"4",427.83,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181237","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_19",19,"1",436.36,59.6166909954222,0.879799409775141,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SPURS","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_190",190,"4",418.6,63.6433636855204,0.868026460335028,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10642-3","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_191",191,"4",462.66,55.9973859704702,0.892033956355037,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10642-3",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_192",192,"4",496.77,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HAYDEN","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_193",193,"4",433.52,78.5749554118377,0.846561746837272,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HAYDEN",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_194",194,"4",518.8,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1704",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_195",195,"4",507.43,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1704","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_196",196,"4",523.07,57.7835365022647,0.900519609727745,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181245","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_197",197,"4",479,14.4145481513242,0.970786130637349,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_198",198,"4",510.99,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170376","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_199",199,"4",422.86,38.8409400729702,0.915874245205497,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170376","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_2",2,"1",377.38,74.6422906444656,0.834870332305858,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181237",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_20",20,"1",427.12,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170376",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_200",200,"4",399.41,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","DEON",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_21",21,"1",393.72,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","DEON","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_22",22,"1",429.97,71.7593810142008,0.856975924214074,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190992",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_23",23,"1",413.62,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190992","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_24",24,"1",435.65,52.0647212030981,0.893247591389769,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ESKER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_25",25,"1",422.86,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ESKER","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_26",26,"1",400.12,53.5375119924725,0.881986938213952,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL15-5752","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_27",27,"1",341.84,99.7894099736779,0.774042652685595,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL15-5752",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_28",28,"1",376.67,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","EXCEL","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_29",29,"1",336.16,124.842521380164,0.72919340873363,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-5238","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_3",3,"1",444.18,104.082438444833,0.810159458050661,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","EXCEL",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_30",30,"1",430.68,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BAKER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_31",31,"1",397.28,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BAKER","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_32",32,"1",420.73,83.2440155738971,0.834824786593207,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WARRIOR",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_33",33,"1",402.96,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WARRIOR","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_34",34,"1",421.44,13.928840550573,0.968006804223843,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","CORRAL",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_35",35,"1",420.02,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","CORRAL","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_36",36,"1",389.46,31.7433419071552,0.924636538344104,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SADDLE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_37",37,"1",376.67,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SADDLE","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_38",38,"1",339.71,60.2747464545044,0.849307387372183,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","RUSHMORE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_39",39,"1",295.65,NA,NA,"IL","monoculture"
